Churn,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins,Churn_Probability,Churn_Prediction,Risk_Level,Churn_Signals,Recommendations
0,105,1,1,2.62,2,88.1,125,56.2,8.8,9.7,0.04124242970985171,0,low,None detected,No action needed
0,105,1,1,2.67,2,218.5,61,80.7,9.84,9.9,0.032347803296596256,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,51,1,1,3.02,1,236.8,61,93.2,13.17,11.2,0.03266927429161473,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,64,1,0,0.26,3,124.1,117,40.6,9.64,6.4,0.015042430300586834,0,low,None detected,No action needed
0,80,0,1,2.7,0,184.2,132,73.0,8.38,10.0,0.07950644152079081,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,56,1,0,0.0,4,222.7,133,62.0,13.85,13.6,0.3236596535397165,0,medium,None detected,No action needed
0,120,1,0,0.0,1,149.2,98,42.0,9.68,11.1,0.01606297446809745,0,low,None detected,No action needed
0,103,1,0,0.0,3,206.5,125,51.0,9.01,12.2,0.02171238121712799,0,low,None detected,No action needed
0,164,1,1,2.59,3,159.7,102,67.9,8.44,9.6,0.015956263116868076,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,116,1,1,1.89,2,204.7,118,71.9,10.47,7.0,0.011967196333340853,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,121,1,0,0.32,1,213.2,79,50.2,6.04,7.5,0.03745786647913831,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,55,0,0,0.0,1,269.6,121,61.0,8.59,8.2,0.16734859254827403,0,low,None detected,No action needed
0,183,1,0,0.0,2,116.7,92,39.0,10.69,9.7,0.02583797939152182,0,low,None detected,No action needed
0,104,1,0,0.0,0,263.4,101,65.0,11.78,13.0,0.4080955119304943,0,medium,None detected,No action needed
0,90,1,0,0.0,1,140.2,97,43.0,10.7,7.1,0.01336069144265993,0,low,None detected,No action needed
0,82,1,0,0.0,1,197.7,101,45.0,6.38,13.5,0.00954864848147564,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,101,1,0,0.31,3,136.2,92,45.1,11.05,13.3,0.01996245073292118,0,low,None detected,No action needed
0,9,1,1,3.11,2,88.5,87,62.1,8.94,11.5,0.05399029994254622,0,low,None detected,No action needed
0,97,1,0,0.0,0,215.3,58,58.0,12.12,12.1,0.07398934021616119,0,low,None detected,No action needed
1,94,1,0,0.28,3,269.2,104,65.8,9.69,8.9,0.9110760187728935,1,critical,high_churn_probability: Model predicts high likelihood of churn,[URGENT] Immediate attention required - high churn risk; [URGENT] Schedule proactive customer outreach
0,127,1,1,1.97,0,203.8,118,77.7,13.36,7.3,0.008007733559945066,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,125,1,1,2.78,0,268.4,112,92.8,11.11,10.3,0.008283489419667561,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,140,1,0,0.0,1,159.1,104,50.0,13.49,10.3,0.022913342764309615,0,low,None detected,No action needed
0,90,1,0,0.28,2,114.4,122,33.8,6.39,10.1,0.029670359634560963,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,67,1,0,0.0,2,138.9,65,42.0,10.45,9.2,0.02535567440766905,0,low,None detected,No action needed
0,113,1,0,0.0,1,186.0,55,52.0,11.87,12.2,0.04511649654465539,0,low,None detected,No action needed
0,121,1,1,4.08,0,170.4,91,91.8,12.73,15.1,0.07407203073742674,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,93,1,0,0.0,4,164.5,95,48.0,11.55,9.9,0.1555690421368092,0,low,None detected,No action needed
0,121,1,0,0.0,1,168.6,121,43.0,8.43,12.3,0.02058105749243334,0,low,None detected,No action needed
1,53,1,0,0.31,0,261.2,119,69.1,12.54,9.8,0.6262194456896566,1,high,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,75,1,0,0.0,1,190.5,91,48.0,8.92,13.1,0.011223313494658127,0,low,None detected,No action needed
0,132,1,0,0.0,2,181.1,121,58.0,15.72,4.2,0.03157979660794402,0,low,None detected,No action needed
0,162,1,0,0.0,3,177.1,131,40.0,5.74,6.5,0.00910415506264469,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,140,1,0,0.0,1,160.5,114,48.0,12.03,11.3,0.019029820041312717,0,low,None detected,No action needed
0,91,1,0,0.0,2,134.7,116,48.0,14.77,6.6,0.0110296115193674,0,low,None detected,No action needed
0,73,1,1,2.38,2,198.2,107,69.8,6.96,8.8,0.03647423115487476,0,low,high_cost: High charges in MonthlyCharge; low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints; [MEDIUM] Review pricing plan for optimization opportunities
1,95,0,0,0.0,4,228.9,134,61.0,12.79,10.1,0.7146683947772656,1,critical,high_churn_probability: Model predicts high likelihood of churn,[HIGH] Immediate attention required - high churn risk; [HIGH] Schedule proactive customer outreach
0,145,1,0,0.0,0,241.7,137,53.0,6.79,13.1,0.035951543616632865,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,100,1,0,0.0,1,131.1,108,38.0,8.81,4.3,0.022636136173767408,0,low,None detected,No action needed
0,122,1,0,0.0,2,234.1,101,57.0,10.01,13.1,0.04094659514910868,0,low,None detected,No action needed
0,109,1,0,0.0,0,200.1,72,60.0,15.05,11.9,0.0361177614658667,0,low,None detected,No action needed
0,82,1,0,0.0,1,154.0,107,35.0,4.72,10.1,0.011933228805920373,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,65,1,1,2.65,0,224.2,106,81.5,9.48,9.8,0.030428009266757892,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,52,1,0,0.0,3,148.3,83,41.0,9.08,8.3,0.015805531867646265,0,low,None detected,No action needed
0,136,1,1,2.38,2,174.6,76,68.8,8.83,8.8,0.01812229118975216,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,75,1,0,0.0,1,138.5,110,37.0,7.66,11.1,0.012677791987660413,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,146,1,0,0.0,1,109.0,69,42.0,13.29,12.6,0.029513241700998335,0,low,None detected,No action needed
0,105,1,0,0.0,4,162.3,99,46.0,10.63,11.1,0.2968433900512383,0,medium,None detected,No action needed
0,48,1,0,0.0,2,210.8,84,52.0,9.48,16.4,0.02036910063424364,0,low,None detected,No action needed
0,45,1,0,0.0,1,142.4,107,52.0,15.94,11.1,0.026766392816865162,0,low,None detected,No action needed
0,106,1,1,2.86,2,223.5,104,86.6,11.76,10.6,0.037612438608204755,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,33,1,0,0.0,2,182.5,65,51.0,11.61,7.5,0.016656467784477085,0,low,None detected,No action needed
0,68,1,0,0.0,2,219.6,97,50.0,7.06,10.8,0.010227978318162863,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,106,1,0,0.0,0,193.6,66,54.0,11.91,12.9,0.015220670980816208,0,low,None detected,No action needed
0,141,1,0,0.0,0,192.4,111,47.0,7.85,11.0,0.008951820267024032,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,98,1,0,0.33,0,236.2,122,60.3,9.47,13.3,0.07165286342969188,0,low,None detected,No action needed
0,94,1,1,4.35,0,233.2,88,93.5,5.67,16.1,0.02183810843734668,0,low,high_cost: High charges in MonthlyCharge; low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints; [MEDIUM] Review pricing plan for optimization opportunities
0,65,1,0,0.0,2,158.8,53,44.0,9.43,9.8,0.012770987722640603,0,low,None detected,No action needed
0,85,1,0,0.0,1,126.1,112,45.0,13.74,9.8,0.018823746811358615,0,low,None detected,No action needed
1,71,1,0,0.0,3,290.4,108,71.0,12.7,10.1,0.9782777777777777,1,critical,high_churn_probability: Model predicts high likelihood of churn; high_cost: High charges in MonthlyCharge,[URGENT] Immediate attention required - high churn risk; [URGENT] Schedule proactive customer outreach; [MEDIUM] Review pricing plan for optimization opportunities
0,112,1,1,3.59,0,60.6,113,60.9,8.3,13.3,0.03263113914072615,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,110,1,0,0.0,0,148.4,95,42.0,9.69,6.9,0.013917147929946215,0,low,None detected,No action needed
0,111,1,0,0.0,2,246.5,108,61.0,10.82,12.7,0.16706329494166172,0,low,None detected,No action needed
1,74,1,0,0.32,2,298.1,112,71.2,10.07,9.7,0.9631547619047618,1,critical,high_churn_probability: Model predicts high likelihood of churn; high_cost: High charges in MonthlyCharge,[URGENT] Immediate attention required - high churn risk; [URGENT] Schedule proactive customer outreach; [MEDIUM] Review pricing plan for optimization opportunities
0,105,1,0,0.0,2,119.3,82,37.0,9.26,10.9,0.027364832613077067,0,low,None detected,No action needed
0,40,1,0,0.28,0,242.5,82,64.8,11.65,9.6,0.3124527759319079,0,medium,None detected,No action needed
1,128,0,1,3.67,0,222.1,89,88.7,8.03,13.6,0.9213703703703703,1,critical,high_churn_probability: Model predicts high likelihood of churn; high_cost: High charges in MonthlyCharge; low_tenure: New or short-tenure customer,[URGENT] Immediate attention required - high churn risk; [URGENT] Schedule proactive customer outreach; [HIGH] Assign dedicated onboarding support
1,123,1,0,0.0,2,236.2,135,64.0,13.7,10.1,0.9001584058127304,1,critical,high_churn_probability: Model predicts high likelihood of churn,[URGENT] Immediate attention required - high churn risk; [URGENT] Schedule proactive customer outreach
0,122,1,0,0.0,0,144.2,87,43.0,10.61,9.5,0.01958805482555223,0,low,None detected,No action needed
0,114,1,1,3.4,3,154.6,100,81.0,12.08,12.6,0.02305603562735088,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,102,1,1,2.75,2,137.4,100,66.5,8.84,10.2,0.017138639110905032,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,126,1,0,0.0,0,103.7,93,29.0,6.35,14.4,0.02836128205316375,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
1,150,1,0,0.0,4,136.6,112,42.0,10.47,12.2,0.9631698453644577,1,critical,high_churn_probability: Model predicts high likelihood of churn,[URGENT] Immediate attention required - high churn risk; [URGENT] Schedule proactive customer outreach
1,60,1,0,0.0,2,289.8,101,71.0,12.78,11.7,0.9988333333333332,1,critical,high_churn_probability: Model predicts high likelihood of churn; high_cost: High charges in MonthlyCharge,[URGENT] Immediate attention required - high churn risk; [URGENT] Schedule proactive customer outreach; [MEDIUM] Review pricing plan for optimization opportunities
0,123,1,0,0.0,3,260.9,85,59.0,8.43,13.3,0.03775064972082474,0,low,None detected,No action needed
1,138,0,0,0.0,0,196.2,129,49.0,8.83,15.2,0.9179161737075847,1,critical,high_churn_probability: Model predicts high likelihood of churn,[URGENT] Immediate attention required - high churn risk; [URGENT] Schedule proactive customer outreach
0,29,1,0,0.0,1,195.6,71,44.0,6.32,14.2,0.010982560380872787,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,111,1,0,0.0,4,222.2,96,52.0,8.13,11.9,0.010087949038729933,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
1,37,0,0,0.0,0,172.9,119,45.0,9.15,9.8,0.42783531180144235,0,medium,None detected,No action needed
1,111,1,0,0.0,0,249.8,109,64.0,12.12,11.6,0.752035481400203,1,critical,high_churn_probability: Model predicts high likelihood of churn,[HIGH] Immediate attention required - high churn risk; [HIGH] Schedule proactive customer outreach
0,81,1,0,0.0,1,154.5,84,45.0,10.81,13.7,0.03542624726385215,0,low,None detected,No action needed
0,46,1,0,0.0,1,90.4,108,39.0,13.81,12.7,0.027328101300729685,0,low,None detected,No action needed
0,69,1,1,4.43,0,268.8,78,111.3,12.33,16.4,0.08298181949207811,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,125,1,0,0.0,1,106.1,95,32.0,7.88,8.1,0.01782699177540857,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,43,1,0,0.38,3,27.0,117,22.8,8.05,10.7,0.021109341235061415,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,127,1,1,1.03,1,140.1,59,53.3,11.17,3.8,0.008035698239644538,0,low,None detected,No action needed
0,94,1,0,0.0,1,245.0,112,57.0,9.02,9.7,0.019086596815056672,0,low,None detected,No action needed
0,46,1,0,0.0,3,196.7,85,51.0,10.3,11.2,0.012925676748504526,0,low,None detected,No action needed
0,73,1,1,2.75,2,131.2,98,59.5,5.33,10.2,0.027559584379195076,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,146,1,1,2.0,2,149.6,96,66.0,11.99,7.4,0.009626617878314902,0,low,None detected,No action needed
0,93,1,0,0.24,1,239.8,70,65.4,12.59,10.9,0.5656768068899193,1,high,None detected,No action needed
0,52,1,1,2.97,1,142.1,77,70.7,9.65,11.0,0.011941105013270037,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,202,1,0,0.0,3,115.4,137,35.0,8.94,6.0,0.023885204807537308,0,low,None detected,No action needed
0,129,1,1,2.78,2,193.0,99,79.8,11.24,10.3,0.014101288546913358,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,94,1,0,0.0,1,206.1,49,55.0,11.23,13.0,0.04378859462391779,0,low,None detected,No action needed
0,100,1,0,0.21,0,160.3,138,49.1,11.07,11.2,0.021278234073908994,0,low,None detected,No action needed
0,43,1,0,0.0,1,199.9,108,59.0,14.42,11.3,0.021414285103966396,0,low,None detected,No action needed
0,130,1,0,0.28,0,213.1,105,56.8,10.31,8.9,0.036646054281497004,0,low,None detected,No action needed
0,124,1,0,0.0,3,178.3,102,51.0,11.75,10.9,0.017665776927854416,0,low,None detected,No action needed
1,92,0,0,0.0,3,252.3,120,61.0,10.35,12.0,0.6260885642186615,1,high,None detected,No action needed
0,48,1,0,0.0,4,197.7,64,46.0,6.84,13.2,0.25956486560583875,0,medium,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,98,1,1,1.78,2,111.1,105,55.8,10.9,6.6,0.020825476607699164,0,low,None detected,No action needed
1,100,1,0,0.0,1,96.5,86,35.0,10.51,12.5,0.11966224409080917,0,low,None detected,No action needed
0,79,1,0,0.31,3,156.9,109,41.1,6.11,11.3,0.009625710038187124,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,164,1,0,0.0,1,123.3,78,36.0,8.5,12.7,0.0357777753923503,0,low,None detected,No action needed
0,105,1,0,0.33,1,193.7,108,52.3,9.16,10.8,0.010815426438314745,0,low,None detected,No action needed
0,89,0,0,0.0,0,206.9,134,50.0,8.39,10.9,0.18421407529046896,0,low,None detected,No action needed
1,126,1,0,0.0,3,249.8,96,65.0,13.1,12.7,0.8623578756060617,1,critical,high_churn_probability: Model predicts high likelihood of churn,[URGENT] Immediate attention required - high churn risk; [URGENT] Schedule proactive customer outreach
0,96,1,0,0.3,1,144.0,102,47.0,11.24,10.0,0.013760082904103268,0,low,None detected,No action needed
0,120,1,1,3.13,0,299.5,83,96.3,8.17,11.6,0.027087137258873673,0,low,high_cost: High charges in MonthlyCharge; low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints; [MEDIUM] Review pricing plan for optimization opportunities
1,212,1,0,0.23,2,226.0,127,67.3,15.23,12.6,0.8178377572912199,1,critical,high_churn_probability: Model predicts high likelihood of churn; high_cost: High charges in MonthlyCharge,[HIGH] Immediate attention required - high churn risk; [HIGH] Schedule proactive customer outreach; [MEDIUM] Review pricing plan for optimization opportunities
0,72,1,0,0.0,2,137.6,106,36.0,7.18,9.6,0.011058430348695136,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,155,0,1,3.0,1,211.7,121,78.0,6.96,11.1,0.04085109448936341,0,low,high_cost: High charges in MonthlyCharge; low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints; [MEDIUM] Review pricing plan for optimization opportunities
